Freq.	S11(v1)	S21(v1)
8.43543543543529e+07	2.03689128091685e-01,-1.94647961208517e-01	-6.29615133567546e-01,-7.23978749391856e-01
8.44144144144130e+07	2.04565132470197e-01,-1.96386225337820e-01	-6.31111395334500e-01,-7.21956721108233e-01
8.44744744744730e+07	2.05433737225849e-01,-1.98130642843641e-01	-6.32599444269810e-01,-7.19928276123096e-01
8.45345345345331e+07	2.06294895046718e-01,-1.99881168018371e-01	-6.34079233053018e-01,-7.17893461235847e-01
8.45945945945931e+07	2.07148558975633e-01,-2.01637754694603e-01	-6.35550714717993e-01,-7.15852323712005e-01
8.46546546546532e+07	2.07994682415650e-01,-2.03400356248410e-01	-6.37013842658505e-01,-7.13804911279947e-01
8.47147147147132e+07	2.08833219135502e-01,-2.05168925602718e-01	-6.38468570633779e-01,-7.11751272127550e-01
8.47747747747733e+07	2.09664123274999e-01,-2.06943415230745e-01	-6.39914852774000e-01,-7.09691454898764e-01
8.48348348348334e+07	2.10487349350405e-01,-2.08723777159516e-01	-6.41352643585787e-01,-7.07625508690110e-01
8.48948948948934e+07	2.11302852259768e-01,-2.10509962973458e-01	-6.42781897957631e-01,-7.05553483047094e-01
8.49549549549535e+07	2.12110587288211e-01,-2.12301923818073e-01	-6.44202571165287e-01,-7.03475427960547e-01
8.50150150150135e+07	2.12910510113186e-01,-2.14099610403672e-01	-6.45614618877130e-01,-7.01391393862890e-01
8.50750750750736e+07	2.13702576809683e-01,-2.15902973009202e-01	-6.47017997159471e-01,-6.99301431624325e-01
8.51351351351336e+07	2.14486743855393e-01,-2.17711961486134e-01	-6.48412662481822e-01,-6.97205592548943e-01
8.51951951951937e+07	2.15262968135835e-01,-2.19526525262423e-01	-6.49798571722123e-01,-6.95103928370766e-01
8.52552552552537e+07	2.16031206949423e-01,-2.21346613346553e-01	-6.51175682171922e-01,-6.92996491249713e-01
8.53153153153138e+07	2.16791418012507e-01,-2.23172174331644e-01	-6.52543951541506e-01,-6.90883333767488e-01
8.53753753753738e+07	2.17543559464339e-01,-2.25003156399626e-01	-6.53903337964988e-01,-6.88764508923402e-01
8.54354354354339e+07	2.18287589872018e-01,-2.26839507325502e-01	-6.55253800005337e-01,-6.86640070130112e-01
8.54954954954939e+07	2.19023468235362e-01,-2.28681174481661e-01	-6.56595296659372e-01,-6.84510071209304e-01
8.55555555555540e+07	2.19751153991738e-01,-2.30528104842269e-01	-6.57927787362682e-01,-6.82374566387295e-01
8.56156156156141e+07	2.20470607020844e-01,-2.32380244987736e-01	-6.59251231994519e-01,-6.80233610290561e-01
8.56756756756741e+07	2.21181787649426e-01,-2.34237541109235e-01	-6.60565590882615e-01,-6.78087257941206e-01
8.57357357357342e+07	2.21884656655945e-01,-2.36099939013302e-01	-6.61870824807960e-01,-6.75935564752358e-01
8.57957957957942e+07	2.22579175275196e-01,-2.37967384126493e-01	-6.63166895009512e-01,-6.73778586523495e-01
8.58558558558543e+07	2.23265305202853e-01,-2.39839821500120e-01	-6.64453763188857e-01,-6.71616379435705e-01
8.59159159159143e+07	2.23943008599972e-01,-2.41717195815028e-01	-6.65731391514808e-01,-6.69449000046882e-01
8.59759759759744e+07	2.24612248097422e-01,-2.43599451386467e-01	-6.66999742627944e-01,-6.67276505286853e-01
8.60360360360344e+07	2.25272986800268e-01,-2.45486532168998e-01	-6.68258779645093e-01,-6.65098952452443e-01
8.60960960960945e+07	2.25925188292081e-01,-2.47378381761481e-01	-6.69508466163741e-01,-6.62916399202477e-01
8.61561561561545e+07	2.26568816639192e-01,-2.49274943412119e-01	-6.70748766266398e-01,-6.60728903552714e-01
8.62162162162146e+07	2.27203836394881e-01,-2.51176160023553e-01	-6.71979644524880e-01,-6.58536523870727e-01
8.62762762762747e+07	2.27830212603502e-01,-2.53081974158033e-01	-6.73201066004540e-01,-6.56339318870715e-01
8.63363363363347e+07	2.28447910804541e-01,-2.54992328042636e-01	-6.74412996268428e-01,-6.54137347608258e-01
8.63963963963948e+07	2.29056897036611e-01,-2.56907163574548e-01	-6.75615401381383e-01,-6.51930669475011e-01
8.64564564564548e+07	2.29657137841375e-01,-2.58826422326391e-01	-6.76808247914061e-01,-6.49719344193347e-01
8.65165165165149e+07	2.30248600267406e-01,-2.60750045551626e-01	-6.77991502946894e-01,-6.47503431810930e-01
8.65765765765749e+07	2.30831251873972e-01,-2.62677974189991e-01	-6.79165134073975e-01,-6.45282992695245e-01
8.66366366366350e+07	2.31405060734755e-01,-2.64610148873002e-01	-6.80329109406876e-01,-6.43058087528066e-01
8.66966966966950e+07	2.31969995441501e-01,-2.66546509929510e-01	-6.81483397578396e-01,-6.40828777299867e-01
8.67567567567551e+07	2.32526025107591e-01,-2.68486997391297e-01	-6.82627967746233e-01,-6.38595123304193e-01
8.68168168168151e+07	2.33073119371544e-01,-2.70431550998736e-01	-6.83762789596586e-01,-6.36357187131962e-01
8.68768768768752e+07	2.33611248400448e-01,-2.72380110206493e-01	-6.84887833347681e-01,-6.34115030665729e-01
8.69369369369352e+07	2.34140382893316e-01,-2.74332614189279e-01	-6.86003069753221e-01,-6.31868716073898e-01
8.69969969969953e+07	2.34660494084361e-01,-2.76289001847645e-01	-6.87108470105766e-01,-6.29618305804881e-01
8.70570570570554e+07	2.35171553746204e-01,-2.78249211813832e-01	-6.88204006240030e-01,-6.27363862581211e-01
8.71171171171154e+07	2.35673534192998e-01,-2.80213182457660e-01	-6.89289650536104e-01,-6.25105449393616e-01
8.71771771771755e+07	2.36166408283481e-01,-2.82180851892456e-01	-6.90365375922600e-01,-6.22843129495040e-01
8.72372372372355e+07	2.36650149423947e-01,-2.84152157981033e-01	-6.91431155879721e-01,-6.20576966394621e-01
8.72972972972956e+07	2.37124731571138e-01,-2.86127038341710e-01	-6.92486964442242e-01,-6.18307023851628e-01
8.73573573573556e+07	2.37590129235059e-01,-2.88105430354361e-01	-6.93532776202420e-01,-6.16033365869363e-01
8.74174174174157e+07	2.38046317481711e-01,-2.90087271166519e-01	-6.94568566312819e-01,-6.13756056689010e-01
8.74774774774757e+07	2.38493271935746e-01,-2.92072497699501e-01	-6.95594310489054e-01,-6.11475160783454e-01
8.75375375375358e+07	2.38930968783035e-01,-2.94061046654583e-01	-6.96609985012455e-01,-6.09190742851064e-01
8.75975975975958e+07	2.39359384773166e-01,-2.96052854519203e-01	-6.97615566732647e-01,-6.06902867809431e-01
8.76576576576559e+07	2.39778497221840e-01,-2.98047857573200e-01	-6.98611033070043e-01,-6.04611600789079e-01
8.77177177177159e+07	2.40188284013208e-01,-3.00045991895080e-01	-6.99596362018263e-01,-6.02317007127142e-01
8.77777777777760e+07	2.40588723602107e-01,-3.02047193368325e-01	-7.00571532146459e-01,-6.00019152360997e-01
8.78378378378361e+07	2.40979795016214e-01,-3.04051397687722e-01	-7.01536522601560e-01,-5.97718102221887e-01
8.78978978978961e+07	2.41361477858126e-01,-3.06058540365719e-01	-7.02491313110432e-01,-5.95413922628491e-01
8.79579579579562e+07	2.41733752307347e-01,-3.08068556738820e-01	-7.03435883981951e-01,-5.93106679680486e-01
8.80180180180162e+07	2.42096599122187e-01,-3.10081381973996e-01	-7.04370216108988e-01,-5.90796439652062e-01
8.80780780780763e+07	2.42449999641585e-01,-3.12096951075119e-01	-7.05294290970315e-01,-5.88483268985434e-01
8.81381381381363e+07	2.42793935786835e-01,-3.14115198889432e-01	-7.06208090632411e-01,-5.86167234284307e-01
8.81981981981964e+07	2.43128390063241e-01,-3.16136060114030e-01	-7.07111597751198e-01,-5.83848402307328e-01
8.82582582582564e+07	2.43453345561664e-01,-3.18159469302356e-01	-7.08004795573671e-01,-5.81526839961527e-01
8.83183183183165e+07	2.43768785960001e-01,-3.20185360870738e-01	-7.08887667939455e-01,-5.79202614295715e-01
8.83783783783765e+07	2.44074695524569e-01,-3.22213669104922e-01	-7.09760199282267e-01,-5.76875792493879e-01
8.84384384384366e+07	2.44371059111401e-01,-3.24244328166633e-01	-7.10622374631286e-01,-5.74546441868558e-01
8.84984984984967e+07	2.44657862167456e-01,-3.26277272100147e-01	-7.11474179612445e-01,-5.72214629854197e-01
8.85585585585567e+07	2.44935090731739e-01,-3.28312434838882e-01	-7.12315600449623e-01,-5.69880424000488e-01
8.86186186186168e+07	2.45202731436335e-01,-3.30349750211990e-01	-7.13146623965755e-01,-5.67543891965704e-01
8.86786786786768e+07	2.45460771507359e-01,-3.32389151950977e-01	-7.13967237583850e-01,-5.65205101510009e-01
8.87387387387369e+07	2.45709198765806e-01,-3.34430573696318e-01	-7.14777429327918e-01,-5.62864120488766e-01
8.87987987987969e+07	2.45948001628323e-01,-3.36473949004086e-01	-7.15577187823813e-01,-5.60521016845840e-01
8.88588588588570e+07	2.46177169107887e-01,-3.38519211352590e-01	-7.16366502299978e-01,-5.58175858606874e-01
8.89189189189170e+07	2.46396690814402e-01,-3.40566294149017e-01	-7.17145362588109e-01,-5.55828713872581e-01
8.89789789789771e+07	2.46606556955193e-01,-3.42615130736071e-01	-7.17913759123724e-01,-5.53479650812021e-01
8.90390390390371e+07	2.46806758335428e-01,-3.44665654398631e-01	-7.18671682946641e-01,-5.51128737655868e-01
8.90990990990972e+07	2.46997286358440e-01,-3.46717798370397e-01	-7.19419125701374e-01,-5.48776042689685e-01
8.91591591591572e+07	2.47178133025962e-01,-3.48771495840535e-01	-7.20156079637427e-01,-5.46421634247196e-01
8.92192192192173e+07	2.47349290938280e-01,-3.50826679960333e-01	-7.20882537609510e-01,-5.44065580703552e-01
8.92792792792774e+07	2.47510753294291e-01,-3.52883283849845e-01	-7.21598493077662e-01,-5.41707950468605e-01
8.93393393393374e+07	2.47662513891473e-01,-3.54941240604529e-01	-7.22303940107278e-01,-5.39348811980186e-01
8.93993993993975e+07	2.47804567125772e-01,-3.57000483301889e-01	-7.22998873369055e-01,-5.36988233697384e-01
8.94594594594575e+07	2.47936907991394e-01,-3.59060945008104e-01	-7.23683288138845e-01,-5.34626284093828e-01
8.95195195195176e+07	2.48059532080519e-01,-3.61122558784645e-01	-7.24357180297419e-01,-5.32263031650990e-01
8.95795795795776e+07	2.48172435582913e-01,-3.63185257694893e-01	-7.25020546330145e-01,-5.29898544851477e-01
8.96396396396377e+07	2.48275615285467e-01,-3.65248974810737e-01	-7.25673383326570e-01,-5.27532892172350e-01
8.96996996996977e+07	2.48369068571642e-01,-3.67313643219165e-01	-7.26315688979926e-01,-5.25166142078448e-01
8.97597597597578e+07	2.48452793420826e-01,-3.69379196028840e-01	-7.26947461586533e-01,-5.22798363015720e-01
8.98198198198178e+07	2.48526788407608e-01,-3.71445566376660e-01	-7.27568700045126e-01,-5.20429623404582e-01
8.98798798798779e+07	2.48591052700964e-01,-3.73512687434302e-01	-7.28179403856090e-01,-5.18059991633280e-01
8.99399399399379e+07	2.48645586063360e-01,-3.75580492414753e-01	-7.28779573120610e-01,-5.15689536051274e-01
8.99999999999980e+07	2.48690388849762e-01,-3.77648914578814e-01	-7.29369208539727e-01,-5.13318324962639e-01
9.00600600600581e+07	2.48725462006571e-01,-3.79717887241594e-01	-7.29948311413319e-01,-5.10946426619490e-01
9.01201201201181e+07	2.48750807070464e-01,-3.81787343778973e-01	-7.30516883638984e-01,-5.08573909215416e-01
9.01801801801782e+07	2.48766426167162e-01,-3.83857217634049e-01	-7.31074927710853e-01,-5.06200840878953e-01
9.02402402402382e+07	2.48772322010101e-01,-3.85927442323557e-01	-7.31622446718298e-01,-5.03827289667066e-01
9.03003003002983e+07	2.48768497899028e-01,-3.87997951444267e-01	-7.32159444344571e-01,-5.01453323558661e-01
9.03603603603583e+07	2.48754957718514e-01,-3.90068678679351e-01	-7.32685924865356e-01,-4.99079010448127e-01
9.04204204204184e+07	2.48731705936384e-01,-3.92139557804730e-01	-7.33201893147232e-01,-4.96704418138896e-01
9.04804804804784e+07	2.48698747602061e-01,-3.94210522695379e-01	-7.33707354646056e-01,-4.94329614337041e-01
9.05405405405385e+07	2.48656088344838e-01,-3.96281507331614e-01	-7.34202315405265e-01,-4.91954666644899e-01
9.06006006005985e+07	2.48603734372057e-01,-3.98352445805346e-01	-7.34686782054098e-01,-4.89579642554719e-01
9.06606606606586e+07	2.48541692467224e-01,-4.00423272326298e-01	-7.35160761805727e-01,-4.87204609442358e-01
9.07207207207187e+07	2.48469969988027e-01,-4.02493921228187e-01	-7.35624262455320e-01,-4.84829634560995e-01
9.07807807807787e+07	2.48388574864292e-01,-4.04564326974878e-01	-7.36077292378013e-01,-4.82454785034887e-01
9.08408408408388e+07	2.48297515595848e-01,-4.06634424166506e-01	-7.36519860526816e-01,-4.80080127853153e-01
9.09009009008988e+07	2.48196801250322e-01,-4.08704147545537e-01	-7.36951976430420e-01,-4.77705729863614e-01
9.09609609609589e+07	2.48086441460858e-01,-4.10773432002824e-01	-7.37373650190950e-01,-4.75331657766644e-01
9.10210210210189e+07	2.47966446423752e-01,-4.12842212583598e-01	-7.37784892481622e-01,-4.72957978109080e-01
9.10810810810790e+07	2.47836826896022e-01,-4.14910424493432e-01	-7.38185714544330e-01,-4.70584757278166e-01
9.11411411411390e+07	2.47697594192900e-01,-4.16978003104156e-01	-7.38576128187164e-01,-4.68212061495538e-01
9.12012012011991e+07	2.47548760185246e-01,-4.19044883959739e-01	-7.38956145781839e-01,-4.65839956811250e-01
9.12612612612591e+07	2.47390337296895e-01,-4.21111002782112e-01	-7.39325780261064e-01,-4.63468509097847e-01
9.13213213213192e+07	2.47222338501929e-01,-4.23176295476966e-01	-7.39685045115826e-01,-4.61097784044480e-01
9.13813813813792e+07	2.47044777321881e-01,-4.25240698139490e-01	-7.40033954392613e-01,-4.58727847151064e-01
9.14414414414393e+07	2.46857667822865e-01,-4.27304147060061e-01	-7.40372522690552e-01,-4.56358763722494e-01
9.15015015014994e+07	2.46661024612637e-01,-4.29366578729902e-01	-7.40700765158489e-01,-4.53990598862891e-01
9.15615615615594e+07	2.46454862837590e-01,-4.31427929846678e-01	-7.41018697491990e-01,-4.51623417469910e-01
9.16216216216195e+07	2.46239198179677e-01,-4.33488137320040e-01	-7.41326335930278e-01,-4.49257284229094e-01
9.16816816816795e+07	2.46014046853277e-01,-4.35547138277133e-01	-7.41623697253098e-01,-4.46892263608276e-01
9.17417417417396e+07	2.45779425601979e-01,-4.37604870068043e-01	-7.41910798777523e-01,-4.44528419852034e-01
9.18018018017996e+07	2.45535351695316e-01,-4.39661270271187e-01	-7.42187658354676e-01,-4.42165816976200e-01
9.18618618618597e+07	2.45281842925430e-01,-4.41716276698662e-01	-7.42454294366412e-01,-4.39804518762420e-01
9.19219219219197e+07	2.45018917603665e-01,-4.43769827401536e-01	-7.42710725721911e-01,-4.37444588752763e-01
9.19819819819798e+07	2.44746594557118e-01,-4.45821860675074e-01	-7.42956971854223e-01,-4.35086090244404e-01
9.20420420420398e+07	2.44464893125107e-01,-4.47872315063925e-01	-7.43193052716748e-01,-4.32729086284333e-01
9.21021021020999e+07	2.44173833155591e-01,-4.49921129367243e-01	-7.43418988779647e-01,-4.30373639664146e-01
9.21621621621599e+07	2.43873435001533e-01,-4.51968242643746e-01	-7.43634801026201e-01,-4.28019812914885e-01
9.22222222222200e+07	2.43563719517196e-01,-4.54013594216733e-01	-7.43840510949110e-01,-4.25667668301930e-01
9.22822822822801e+07	2.43244708054388e-01,-4.56057123679028e-01	-7.44036140546728e-01,-4.23317267819957e-01
9.23423423423401e+07	2.42916422458648e-01,-4.58098770897867e-01	-7.44221712319242e-01,-4.20968673187956e-01
9.24024024024002e+07	2.42578885065381e-01,-4.60138476019736e-01	-7.44397249264803e-01,-4.18621945844303e-01
9.24624624624602e+07	2.42232118695931e-01,-4.62176179475129e-01	-7.44562774875588e-01,-4.16277146941899e-01
9.25225225225203e+07	2.41876146653615e-01,-4.64211821983262e-01	-7.44718313133820e-01,-4.13934337343372e-01
9.25825825825803e+07	2.41510992719688e-01,-4.66245344556720e-01	-7.44863888507729e-01,-4.11593577616328e-01
9.26426426426404e+07	2.41136681149269e-01,-4.68276688506034e-01	-7.44999525947459e-01,-4.09254928028687e-01
9.27027027027004e+07	2.40753236667215e-01,-4.70305795444204e-01	-7.45125250880932e-01,-4.06918448544064e-01
9.27627627627605e+07	2.40360684463945e-01,-4.72332607291155e-01	-7.45241089209650e-01,-4.04584198817220e-01
9.28228228228205e+07	2.39959050191214e-01,-4.74357066278129e-01	-7.45347067304463e-01,-4.02252238189583e-01
9.28828828828806e+07	2.39548359957849e-01,-4.76379114952008e-01	-7.45443212001276e-01,-3.99922625684825e-01
9.29429429429407e+07	2.39128640325428e-01,-4.78398696179577e-01	-7.45529550596719e-01,-3.97595420004514e-01
9.30030030030007e+07	2.38699918303924e-01,-4.80415753151721e-01	-7.45606110843762e-01,-3.95270679523825e-01
9.30630630630608e+07	2.38262221347303e-01,-4.82430229387553e-01	-7.45672920947299e-01,-3.92948462287322e-01
9.31231231231208e+07	2.37815577349080e-01,-4.84442068738472e-01	-7.45730009559675e-01,-3.90628826004807e-01
9.31831831831809e+07	2.37360014637831e-01,-4.86451215392167e-01	-7.45777405776180e-01,-3.88311828047233e-01
9.32432432432409e+07	2.36895561972672e-01,-4.88457613876533e-01	-7.45815139130501e-01,-3.85997525442693e-01
9.33033033033010e+07	2.36422248538693e-01,-4.90461209063536e-01	-7.45843239590126e-01,-3.83685974872471e-01
9.33633633633610e+07	2.35940103942357e-01,-4.92461946173008e-01	-7.45861737551724e-01,-3.81377232667158e-01
9.34234234234211e+07	2.35449158206867e-01,-4.94459770776356e-01	-7.45870663836474e-01,-3.79071354802855e-01
9.34834834834811e+07	2.34949441767487e-01,-4.96454628800228e-01	-7.45870049685367e-01,-3.76768396897421e-01
9.35435435435412e+07	2.34440985466841e-01,-4.98446466530091e-01	-7.45859926754464e-01,-3.74468414206812e-01
9.36036036036012e+07	2.33923820550170e-01,-5.00435230613741e-01	-7.45840327110132e-01,-3.72171461621483e-01
9.36636636636613e+07	2.33397978660563e-01,-5.02420868064754e-01	-7.45811283224233e-01,-3.69877593662851e-01
9.37237237237214e+07	2.32863491834155e-01,-5.04403326265854e-01	-7.45772827969295e-01,-3.67586864479846e-01
9.37837837837814e+07	2.32320392495296e-01,-5.06382552972216e-01	-7.45724994613641e-01,-3.65299327845523e-01
9.38438438438415e+07	2.31768713451688e-01,-5.08358496314704e-01	-7.45667816816495e-01,-3.63015037153746e-01
9.39039039039015e+07	2.31208487889504e-01,-5.10331104803027e-01	-7.45601328623061e-01,-3.60734045415941e-01
9.39639639639616e+07	2.30639749368471e-01,-5.12300327328829e-01	-7.45525564459568e-01,-3.58456405257933e-01
9.40240240240216e+07	2.30062531816931e-01,-5.14266113168714e-01	-7.45440559128298e-01,-3.56182168916836e-01
9.40840840840817e+07	2.29476869526884e-01,-5.16228411987190e-01	-7.45346347802580e-01,-3.53911388238032e-01
9.41441441441417e+07	2.28882797148998e-01,-5.18187173839545e-01	-7.45242966021768e-01,-3.51644114672214e-01
9.42042042042018e+07	2.28280349687611e-01,-5.20142349174656e-01	-7.45130449686192e-01,-3.49380399272501e-01
9.42642642642618e+07	2.27669562495695e-01,-5.22093888837720e-01	-7.45008835052091e-01,-3.47120292691625e-01
9.43243243243219e+07	2.27050471269817e-01,-5.24041744072915e-01	-7.44878158726521e-01,-3.44863845179198e-01
9.43843843843819e+07	2.26423112045075e-01,-5.25985866525997e-01	-7.44738457662249e-01,-3.42611106579038e-01
9.44444444444420e+07	2.25787521190012e-01,-5.27926208246810e-01	-7.44589769152627e-01,-3.40362126326583e-01
9.45045045045021e+07	2.25143735401528e-01,-5.29862721691740e-01	-7.44432130826447e-01,-3.38116953446359e-01
9.45645645645621e+07	2.24491791699758e-01,-5.31795359726090e-01	-7.44265580642784e-01,-3.35875636549541e-01
9.46246246246222e+07	2.23831727422954e-01,-5.33724075626378e-01	-7.44090156885824e-01,-3.33638223831570e-01
9.46846846846822e+07	2.23163580222348e-01,-5.35648823082580e-01	-7.43905898159674e-01,-3.31404763069851e-01
9.47447447447423e+07	2.22487388056993e-01,-5.37569556200285e-01	-7.43712843383166e-01,-3.29175301621516e-01
9.48048048048023e+07	2.21803189188615e-01,-5.39486229502782e-01	-7.43511031784645e-01,-3.26949886421272e-01
9.48648648648624e+07	2.21111022176435e-01,-5.41398797933088e-01	-7.43300502896748e-01,-3.24728563979305e-01
9.49249249249224e+07	2.20410925871996e-01,-5.43307216855888e-01	-7.43081296551179e-01,-3.22511380379266e-01
9.49849849849825e+07	2.19702939413974e-01,-5.45211442059414e-01	-7.42853452873463e-01,-3.20298381276330e-01
9.50450450450425e+07	2.18987102222993e-01,-5.47111429757254e-01	-7.42617012277711e-01,-3.18089611895320e-01
9.51051051051026e+07	2.18263453996419e-01,-5.49007136590085e-01	-7.42372015461361e-01,-3.15885117028900e-01
9.51651651651627e+07	2.17532034703170e-01,-5.50898519627337e-01	-7.42118503399931e-01,-3.13684941035859e-01
9.52252252252227e+07	2.16792884578508e-01,-5.52785536368792e-01	-7.41856517341754e-01,-3.11489127839438e-01
9.52852852852828e+07	2.16046044118830e-01,-5.54668144746107e-01	-7.41586098802717e-01,-3.09297720925747e-01
9.53453453453428e+07	2.15291554076468e-01,-5.56546303124269e-01	-7.41307289561002e-01,-3.07110763342251e-01
9.54054054054029e+07	2.14529455454477e-01,-5.58419970302982e-01	-7.41020131651818e-01,-3.04928297696313e-01
9.54654654654629e+07	2.13759789501433e-01,-5.60289105517986e-01	-7.40724667362138e-01,-3.02750366153825e-01
9.55255255255230e+07	2.12982597706228e-01,-5.62153668442302e-01	-7.40420939225438e-01,-3.00577010437898e-01
9.55855855855830e+07	2.12197921792868e-01,-5.64013619187414e-01	-7.40108990016438e-01,-2.98408271827620e-01
9.56456456456431e+07	2.11405803715279e-01,-5.65868918304383e-01	-7.39788862745840e-01,-2.96244191156890e-01
9.57057057057031e+07	2.10606285652114e-01,-5.67719526784882e-01	-7.39460600655085e-01,-2.94084808813322e-01
9.57657657657632e+07	2.09799410001565e-01,-5.69565406062185e-01	-7.39124247211098e-01,-2.91930164737202e-01
9.58258258258232e+07	2.08985219376187e-01,-5.71406518012066e-01	-7.38779846101049e-01,-2.89780298420531e-01
9.58858858858833e+07	2.08163756597724e-01,-5.73242824953648e-01	-7.38427441227125e-01,-2.87635248906129e-01
9.59459459459434e+07	2.07335064691947e-01,-5.75074289650174e-01	-7.38067076701298e-01,-2.85495054786806e-01
9.60060060060034e+07	2.06499186883502e-01,-5.76900875309723e-01	-7.37698796840110e-01,-2.83359754204595e-01
9.60660660660635e+07	2.05656166590763e-01,-5.78722545585850e-01	-7.37322646159471e-01,-2.81229384850061e-01
9.61261261261235e+07	2.04806047420704e-01,-5.80539264578168e-01	-7.36938669369460e-01,-2.79103983961674e-01
9.61861861861836e+07	2.03948873163780e-01,-5.82350996832864e-01	-7.36546911369141e-01,-2.76983588325233e-01
9.62462462462436e+07	2.03084687788817e-01,-5.84157707343147e-01	-7.36147417241392e-01,-2.74868234273384e-01
9.63063063063037e+07	2.02213535437923e-01,-5.85959361549639e-01	-7.35740232247753e-01,-2.72757957685171e-01
9.63663663663637e+07	2.01335460421408e-01,-5.87755925340697e-01	-7.35325401823274e-01,-2.70652793985674e-01
9.64264264264238e+07	2.00450507212723e-01,-5.89547365052671e-01	-7.34902971571392e-01,-2.68552778145700e-01
9.64864864864838e+07	1.99558720443412e-01,-5.91333647470112e-01	-7.34472987258820e-01,-2.66457944681541e-01
9.65465465465439e+07	1.98660144898088e-01,-5.93114739825901e-01	-7.34035494810451e-01,-2.64368327654792e-01
9.66066066066040e+07	1.97754825509417e-01,-5.94890609801328e-01	-7.33590540304279e-01,-2.62283960672236e-01
9.66666666666640e+07	1.96842807353131e-01,-5.96661225526110e-01	-7.33138169966340e-01,-2.60204876885781e-01
9.67267267267241e+07	1.95924135643051e-01,-5.98426555578342e-01	-7.32678430165675e-01,-2.58131108992472e-01
9.67867867867841e+07	1.94998855726139e-01,-6.00186568984396e-01	-7.32211367409310e-01,-2.56062689234552e-01
9.68468468468442e+07	1.94067013077563e-01,-6.01941235218757e-01	-7.31737028337254e-01,-2.53999649399587e-01
9.69069069069042e+07	1.93128653295791e-01,-6.03690524203802e-01	-7.31255459717524e-01,-2.51942020820648e-01
9.69669669669643e+07	1.92183822097702e-01,-6.05434406309519e-01	-7.30766708441188e-01,-2.49889834376563e-01
9.70270270270243e+07	1.91232565313725e-01,-6.07172852353172e-01	-7.30270821517437e-01,-2.47843120492207e-01
9.70870870870844e+07	1.90274928882995e-01,-6.08905833598907e-01	-7.29767846068670e-01,-2.45801909138869e-01
9.71471471471444e+07	1.89310958848539e-01,-6.10633321757301e-01	-7.29257829325615e-01,-2.43766229834667e-01
9.72072072072045e+07	1.88340701352490e-01,-6.12355288984863e-01	-7.28740818622467e-01,-2.41736111645017e-01
9.72672672672645e+07	1.87364202631315e-01,-6.14071707883466e-01	-7.28216861392055e-01,-2.39711583183164e-01
9.73273273273246e+07	1.86381509011084e-01,-6.15782551499737e-01	-7.27686005161034e-01,-2.37692672610767e-01
9.73873873873847e+07	1.85392666902756e-01,-6.17487793324391e-01	-7.27148297545108e-01,-2.35679407638534e-01
9.74474474474447e+07	1.84397722797494e-01,-6.19187407291509e-01	-7.26603786244271e-01,-2.33671815526915e-01
9.75075075075048e+07	1.83396723262015e-01,-6.20881367777764e-01	-7.26052519038089e-01,-2.31669923086851e-01
9.75675675675648e+07	1.82389714933959e-01,-6.22569649601600e-01	-7.25494543781000e-01,-2.29673756680564e-01
9.76276276276249e+07	1.81376744517295e-01,-6.24252228022352e-01	-7.24929908397647e-01,-2.27683342222415e-01
9.76876876876849e+07	1.80357858777756e-01,-6.25929078739320e-01	-7.24358660878247e-01,-2.25698705179802e-01
9.77477477477450e+07	1.79333104538299e-01,-6.27600177890801e-01	-7.23780849273979e-01,-2.23719870574109e-01
9.78078078078050e+07	1.78302528674600e-01,-6.29265502053056e-01	-7.23196521692409e-01,-2.21746862981712e-01
9.78678678678651e+07	1.77266178110586e-01,-6.30925028239242e-01	-7.22605726292952e-01,-2.19779706535029e-01
9.79279279279251e+07	1.76224099813987e-01,-6.32578733898286e-01	-7.22008511282356e-01,-2.17818424923618e-01
9.79879879879852e+07	1.75176340791932e-01,-6.34226596913726e-01	-7.21404924910224e-01,-2.15863041395328e-01
9.80480480480452e+07	1.74122948086568e-01,-6.35868595602488e-01	-7.20795015464568e-01,-2.13913578757488e-01
9.81081081081053e+07	1.73063968770725e-01,-6.37504708713634e-01	-7.20178831267397e-01,-2.11970059378156e-01
9.81681681681654e+07	1.71999449943600e-01,-6.39134915427052e-01	-7.19556420670340e-01,-2.10032505187398e-01
9.82282282282254e+07	1.70929438726487e-01,-6.40759195352110e-01	-7.18927832050300e-01,-2.08100937678628e-01
9.82882882882855e+07	1.69853982258536e-01,-6.42377528526263e-01	-7.18293113805146e-01,-2.06175377909980e-01
9.83483483483455e+07	1.68773127692550e-01,-6.43989895413619e-01	-7.17652314349438e-01,-2.04255846505727e-01
9.84084084084056e+07	1.67686922190817e-01,-6.45596276903461e-01	-7.17005482110191e-01,-2.02342363657754e-01
9.84684684684656e+07	1.66595412920976e-01,-6.47196654308728e-01	-7.16352665522671e-01,-2.00434949127050e-01
9.85285285285257e+07	1.65498647051920e-01,-6.48791009364455e-01	-7.15693913026230e-01,-1.98533622245266e-01
9.85885885885857e+07	1.64396671749738e-01,-6.50379324226176e-01	-7.15029273060178e-01,-1.96638401916301e-01
9.86486486486458e+07	1.63289534173692e-01,-6.51961581468283e-01	-7.14358794059689e-01,-1.94749306617927e-01
9.87087087087058e+07	1.62177281472232e-01,-6.53537764082349e-01	-7.13682524451749e-01,-1.92866354403461e-01
9.87687687687659e+07	1.61059960779049e-01,-6.55107855475414e-01	-7.13000512651141e-01,-1.90989562903471e-01
